a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,max_real,unstable
0.1,5.0,3.0,9.0,1.0,12.0,6.189910009230683e-19,0.24883355495125045,1.0464386035522577,-5.558757797261257,0.0,5.014121549237499,0.0,5.014121549237499,True
0.1,6.5,3.0,9.0,3.0,12.0,1.615236189397422e-24,0.24883355495125048,1.0464386035522577,-7.8988252992700545,0.0,5.0141215492375,0.0,5.0141215492375,True
0.1,5.5,3.0,9.0,1.0,12.0,2.3684434487574506e-18,0.24883355495125048,1.0464386035522577,-5.608757797261257,0.0,5.0141215492375,0.0,5.0141215492375,True
0.1,6.5,3.0,9.0,1.0,12.0,2.5223699010515366e-17,0.24883355495125048,1.0464386035522577,-5.708757797261256,0.0,5.0141215492375,0.0,5.0141215492375,True
0.1,5.0,5.0,9.0,1.0,12.0,4.38140994545345e-20,0.24883355495125054,1.0464386035522577,-7.748825299270055,0.0,5.014121549237503,0.0,5.014121549237503,True
