a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.1,4.5,5.0,5.0,3.0,8.0,1.0699342568786538,-1.2476857186165663e-16,0.2129779715957969,11.678660130339987,0.0,-19.590043905223194,0.0,True
0.1,4.5,5.0,5.0,3.0,8.0,9.463688178619651e-26,-1.6079653733253538,2.6159704011333402,-83.08406607112009,0.0,63.45010907141916,0.0,True
0.1,4.5,5.0,5.0,3.0,10.0,4.867346174257745e-29,1.5807850928948548e-19,1.0,-8.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,3.0,10.0,-6.966006641270199e-26,0.5123140996718911,1.1312328683613102,-13.114126894167581,0.0,9.690659669688154,0.0,True
0.1,4.5,5.0,5.0,3.0,10.0,1.1263838582019834,-7.401000823342705e-21,0.3021926721901078,14.791291640977205,0.0,-20.085530431078226,0.0,True
0.1,4.5,5.0,5.0,3.0,10.0,-1.7278262634874777e-24,-1.8669753268093439,2.742798435457428,-98.38568776560855,0.0,71.10818015406716,0.0,True
0.1,4.5,5.0,5.0,3.0,12.0,2.8295515983163145e-29,1.1543250275876879e-19,1.0,-8.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,3.0,12.0,6.537879844868818e-18,0.5259785668241678,1.1152722719826689,-12.9827797674592,0.0,9.472038170147393,0.0,True
0.1,4.5,5.0,5.0,3.0,12.0,1.1731874449638469,-6.9083167589738994e-18,0.36916430869880035,17.11984043447566,0.0,-20.49034593488636,0.0,True
0.1,4.5,5.0,5.0,3.0,12.0,-3.737475057517425e-26,-2.1112632225097405,2.857263497800923,-114.16509661307995,0.0,78.43405048196502,0.0,True
0.1,4.5,5.0,5.0,5.0,8.0,8.452425043429481e-30,4.372515209318769e-20,1.0,-10.0,0.0,-8.12,0.0,False
0.1,4.5,5.0,5.0,5.0,8.0,-7.675332617874565e-25,0.49386061342077126,1.1524364409302128,-15.95422293199117,0.0,9.99291743715418,0.0,True
0.1,4.5,5.0,5.0,5.0,8.0,1.0058302471707552,1.8843205214196583e-22,0.05153641925914132,6.59338617177406,0.0,-19.02513273127269,0.0,True
