7.337546226751706299e-03	7.352330237869114833e-03	7.855609064773906233e-03	7.858920934492513027e-03	8.027652784738163044e-03	9.161508949122775664e-03	1.113849242810072832e-02	1.271263774388558219e-02	1.044471417220033463e-02	2.449965470899872350e-02	2.898193856503690838e-02	3.597671178823455551e-02	4.680076035153107189e-02	5.156538702820360337e-02	6.587343468094578047e-02	6.963364896373509805e-02	8.326770095805781369e-02	1.019325073156434891e-01	8.098650853894967527e-02	9.395638002418006673e-02	6.413846637166284448e-02	9.395638002418005286e-02	8.098650853894970303e-02	1.019325073156435585e-01	8.326770095805782756e-02	6.963364896373512580e-02	6.587343468094578047e-02	5.156538702820360337e-02	4.680076035153106495e-02	3.597671178823455551e-02	2.898193856503691879e-02	2.449965470899873390e-02	1.044471417220033463e-02	1.271263774388559087e-02	1.113849242810074740e-02	9.161508949122794745e-03	8.027652784738161310e-03	7.858920934492509558e-03	7.855609064773925315e-03	7.352330237869105292e-03
7.083618931469991276e-03	7.060380378743856371e-03	7.443717433470322872e-03	7.626773685428947860e-03	7.636413531712975614e-03	8.524180514220656632e-03	1.159389694669469596e-02	1.140141480434734081e-02	1.089141422595319222e-02	2.442610371342378989e-02	2.865585190643836141e-02	3.427034628872206723e-02	4.552944721134048744e-02	5.029667314317867038e-02	6.593657368048691514e-02	6.912651768766768512e-02	8.309261471385184783e-02	1.031042904600453503e-01	8.065388737137310637e-02	9.061271604525901469e-02	6.303612625101373546e-02	9.537121620902040686e-02	8.174047071244988638e-02	9.913343294374971082e-02	8.329722031312476738e-02	7.142151034939911436e-02	6.665025600745419498e-02	5.149698835560142379e-02	4.570672703646625618e-02	3.541686657749683331e-02	2.813104921668417233e-02	2.468581926931247977e-02	1.136609321605754237e-02	1.192888612780334742e-02	1.058137518620725498e-02	8.658330767586033469e-03	7.693120659531765479e-03	7.808594938067396629e-03	7.774040027821846680e-03	7.137181888071611295e-03
7.450013805116659227e-03	7.331234716236753775e-03	7.695502516229880789e-03	7.777157188071136609e-03	8.202267698973494600e-03	9.432134105481739667e-03	1.090232222746860720e-02	1.218591508695049917e-02	1.104854727652541599e-02	2.362057484385700346e-02	2.991877050533640198e-02	3.602225381230413775e-02	4.708785520772953287e-02	5.184138590056824869e-02	6.558562907943001064e-02	7.159557144584074995e-02	8.482403353880418884e-02	1.030834006851049089e-01	8.907413188815561933e-02	9.415968036904005800e-02	6.610198960371835297e-02	9.892917320527275238e-02	8.218086222449275113e-02	1.021607408291650698e-01	9.102202343042395394e-02	7.008067252577582229e-02	6.731414775247365756e-02	5.328772774577579530e-02	4.700204219163457708e-02	3.485462674618315659e-02	2.842455324351261803e-02	2.379448183444914794e-02	1.134351080245099216e-02	1.216968900136537399e-02	1.042483788058678508e-02	9.098676954585532134e-03	7.659210250705017139e-03	7.999088290282431457e-03	7.783568974656973442e-03	7.492732821403834051e-03
7.355237557102306707e-03	7.491204405628592786e-03	7.561555445917722204e-03	8.535476551700765108e-03	7.751246890831975725e-03	9.571595833965471783e-03	1.186676088754202649e-02	1.305399144129764169e-02	1.166694617776598344e-02	2.494277624347711678e-02	3.023525603426976266e-02	3.840447775996443103e-02	4.634634840716007204e-02	5.267956671652918033e-02	6.859856584752846431e-02	7.327385142212559932e-02	7.822108967730101448e-02	1.075422515870111673e-01	8.650416432040901327e-02	9.982320352507408068e-02	6.809967092029685365e-02	1.035127228160003521e-01	8.491187230760044446e-02	1.058090158258919028e-01	9.029386527532622109e-02	7.385640241024847563e-02	7.399587967064287508e-02	5.149704941932368302e-02	4.771664625540675969e-02	3.480733108983709995e-02	2.973769301606969326e-02	2.473798243498620889e-02	9.801425984797355537e-03	1.263607306901443940e-02	1.149507584322754031e-02	9.059730900692303940e-03	7.911509954781098530e-03	8.197402305162583905e-03	7.867513084262579143e-03	7.190041351717158316e-03
8.206272327474979991e-03	8.006549403638560033e-03	8.585999533947341611e-03	8.735120927958953466e-03	9.026858278468784941e-03	1.111004013954482519e-02	1.241120224047270737e-02	1.253267470136181817e-02	1.247735012950236533e-02	2.568933858977309054e-02	3.469124223898471110e-02	4.504918252355207681e-02	4.984767309071248820e-02	5.131864209133429888e-02	8.006185252967398802e-02	7.071052763686948295e-02	9.672096477260284930e-02	1.037320583399999885e-01	1.081549276166639678e-01	1.036488122448377958e-01	7.914715737690100616e-02	1.065514133307434996e-01	9.445761964920927622e-02	1.143395530901298168e-01	9.766018252589034332e-02	7.725837397928739247e-02	6.531810578318041072e-02	4.691116311159904823e-02	5.216341695654035104e-02	4.084723461030782127e-02	3.245898315006763568e-02	2.633984442327447911e-02	1.374610882239729256e-02	1.430666122505045920e-02	1.176338161253521856e-02	9.238542160264007555e-03	9.172824246888165722e-03	8.991341600296794828e-03	9.029270940539974727e-03	8.669275241940737134e-03
8.934463902060102089e-03	9.185319658589371355e-03	9.320747770157126327e-03	9.521758467982458299e-03	9.553888144880205019e-03	1.023950750386768208e-02	1.444669711698632307e-02	1.439992997720065428e-02	1.155570619260433765e-02	2.939051283990094104e-02	3.696234117713876471e-02	4.541405967316804182e-02	4.686923618139343661e-02	5.654343735332948567e-02	8.262387322265651868e-02	7.568034792825657775e-02	8.211802591192678136e-02	1.108710143598753417e-01	1.232995880885210394e-01	9.801801825554165570e-02	9.128329438273849461e-02	1.255145478611253695e-01	9.984378035418901842e-02	1.086805248954573894e-01	1.083338113323573104e-01	8.204924457687373662e-02	7.515850049659719700e-02	5.665355256464266187e-02	5.040762867371030576e-02	4.376445117766993020e-02	3.190812941631902822e-02	2.730493225824778825e-02	1.274843698155351743e-02	1.421171232343610910e-02	1.314796131846021621e-02	1.036079935554986772e-02	9.381379338636761447e-03	1.029471469865241365e-02	9.075755988966120388e-03	8.621292590111467521e-03
1.198695634396412801e-02	1.183902205708056363e-02	1.265873239085602529e-02	1.257585571951003699e-02	1.274698947792338166e-02	1.273959335337009405e-02	1.689865990425053893e-02	1.948622400507430200e-02	1.935953125620681198e-02	2.663242926974935740e-02	4.426780924540083678e-02	4.793380738510508859e-02	6.454787714951774891e-02	8.490286401548678696e-02	8.719328913620348620e-02	1.092842041527248009e-01	1.065010464751503932e-01	1.446338514877985593e-01	1.096662563964972276e-01	1.192318437301986001e-01	1.136298358225613647e-01	1.426209025725095059e-01	1.139321135003216467e-01	1.470266167451808048e-01	1.113783985359627637e-01	9.803428184219757646e-02	1.049926609372323905e-01	8.412583473253067157e-02	5.331586135648040681e-02	4.589531557642502479e-02	4.193036142795995153e-02	3.319249694475235463e-02	1.350725326523919897e-02	1.563028900685911604e-02	1.688724273744457785e-02	1.391335378756442497e-02	1.276514735931281140e-02	1.235115937130801603e-02	1.218126753483397134e-02	1.210281893287648222e-02
1.265832310480367005e-02	1.230498322574194794e-02	1.385161207324630585e-02	1.262780953233028948e-02	1.311920787433805760e-02	1.547664711932509631e-02	1.950146633077739014e-02	1.890512920847255834e-02	1.470120801143231203e-02	3.471851368493823059e-02	4.530756441453889088e-02	4.171589400731041952e-02	6.402486885961497509e-02	7.823040799486193075e-02	1.020372728481909741e-01	8.476367915737317849e-02	1.370416708363192959e-01	1.714864456815887173e-01	1.788272364404146775e-01	1.692925318717924954e-01	1.234219934995328949e-01	1.413005791325509797e-01	2.061979270071034043e-01	1.711174183093333023e-01	1.334264743929360342e-01	1.366947799780906803e-01	9.346738811587433637e-02	7.761268418135311431e-02	6.343367936982838295e-02	5.954011667734673136e-02	3.781554950397780085e-02	3.733054121222562777e-02	2.182721866181453613e-02	2.309125609129275905e-02	1.915018461228553889e-02	1.661510341350265138e-02	1.378345897035470127e-02	1.443912346488231482e-02	1.319440580951706035e-02	1.323064502718292179e-02
1.513803340373833829e-02	1.495610078288290082e-02	1.597727076446832373e-02	1.574472917195451210e-02	1.592133264180772834e-02	1.854500743614369632e-02	2.632367926296989152e-02	2.757758387359873775e-02	3.208132367101642485e-02	4.285565708782916594e-02	4.282840299484611674e-02	6.408094460552041238e-02	8.676756513030028928e-02	9.625215322548405505e-02	1.522859633922739875e-01	1.644283487035476665e-01	1.771768626348677877e-01	1.797645590948982464e-01	1.678973481525065647e-01	1.958855196153098110e-01	1.454459458348000556e-01	1.402958109142611876e-01	1.742019576360581135e-01	2.252754869488510503e-01	1.734783407813104694e-01	1.937695099899550411e-01	1.330797188244819129e-01	9.320709238312642475e-02	8.870398228242264149e-02	7.313988704622198522e-02	4.696424404886435228e-02	4.237717280061838176e-02	2.390952713598155574e-02	2.421101831039606384e-02	1.790388421622663567e-02	1.447048418874364098e-02	1.595195803021427078e-02	1.589176364158189844e-02	1.517672864151545578e-02	1.558568390000499883e-02
2.499080633219237166e-02	2.519987996824744544e-02	2.634506865340126638e-02	2.644519561651513181e-02	2.727645195533460673e-02	2.899362444803581587e-02	3.281234292755917659e-02	3.964213406493825170e-02	4.160900282082556634e-02	5.951840946125478565e-02	6.427858069191910717e-02	9.144265951886790256e-02	1.243028017858189005e-01	1.318883756011096642e-01	1.403221485499188681e-01	2.202600458747141499e-01	2.173757213365647145e-01	1.611412822883704354e-01	3.453199724094875300e-01	2.761360969340002081e-01	1.687049054891151534e-01	2.964286160066172959e-01	3.022081200436056436e-01	2.645535329848338058e-01	2.077485986338919177e-01	2.064298886581493464e-01	1.671546770389122361e-01	1.081152549773077565e-01	1.139974199290074292e-01	1.130193269918463861e-01	7.142780964692671541e-02	5.740577173618628681e-02	3.805734743766471528e-02	3.710062082371269609e-02	3.011270933581677856e-02	2.653535994008524024e-02	2.661248719581277289e-02	2.468296750583869395e-02	2.627627538542942620e-02	2.517588173799811813e-02
