2.575455219755323072e-02	1.136746565157936845e-01	1.310376982375603960e-01	9.697660679121625216e-02	1.410307632151072965e-01	5.872518360906091583e-01	2.379409486883171110e-01	1.718731944723488614e-01	3.349502118870441580e-01	1.523550526912016145e-01	7.816107136359902452e-02	9.800082110916423506e-02	3.988187444811518989e-01	2.695520946743876767e-01	3.025637672344231865e-01	7.959120893390901619e-02	1.169941763748035962e-01	2.878193885990022460e-01	1.746692661931407708e-01	2.985950503120769484e-01	4.411877958773980368e-01	2.985950503120770039e-01	1.746692661931407986e-01	2.878193885990022460e-01	1.169941763748036101e-01	7.959120893390896068e-02	3.025637672344232976e-01	2.695520946743877877e-01	3.988187444811518989e-01	9.800082110916422118e-02	7.816107136359905228e-02	1.523550526912015590e-01	3.349502118870441025e-01	1.718731944723488059e-01	2.379409486883172220e-01	5.872518360906091583e-01	1.410307632151073798e-01	9.697660679121622440e-02	1.310376982375604515e-01	1.136746565157936567e-01
9.700480879641006082e-02	1.125059958379668462e-01	1.436565366705495339e-01	1.536005591182126317e-01	1.328546969497629293e-01	2.131925494737437476e-01	2.338066757191610556e-02	2.305503573138549256e-01	1.411432564059356409e-01	2.362762453071532986e-01	1.113093716611468914e-01	1.383342007699052412e-01	3.183985139657462271e-02	2.818381578092299944e-01	1.695933313718197832e-01	2.336350575698126764e-01	6.395700711516437431e-02	1.536220174097535363e-01	2.772423453087570211e-01	3.955541565810793969e-01	1.136385215544455651e-01	5.543379908875641776e-02	5.599033046137954356e-02	1.682994533315298469e-01	3.544218297233200365e-01	2.411865100297807818e-01	2.795456852472268938e-01	1.833379326921810437e-01	1.141041018503971965e-01	1.965427796368045821e-01	2.595994269192257176e-01	9.317794827416868431e-02	1.840627138709284571e-01	2.255964529911413941e-01	2.620889032580004385e-01	2.104635026981331314e-01	4.398594132740324403e-01	1.508168618084194668e-01	1.373975184462244981e-01	1.331800738571013165e-01
1.337352707000284413e-01	2.796631587267363050e-01	1.955126112930333782e-01	2.273125549404382273e-01	3.433055436149158313e-01	3.166652911500104639e-01	1.403134356073382216e-01	4.644172090329666269e-01	1.689136372354272664e-01	2.687319548179055162e-01	3.773699588951746203e-02	6.792676213254210393e-02	1.750526204256597773e-01	1.378849426014409074e-01	2.380842077655917488e-01	4.005445162728040742e-01	1.884215771860665578e-01	4.495789053545636293e-01	8.971312501591166555e-02	7.833428016652461967e-02	1.818988050832909820e-01	1.314425257838370553e-01	2.173823604095239670e-01	2.553878145647145437e-01	1.873481577136056411e-02	2.538435534927043769e-01	2.715984340926834162e-01	3.562132873105896547e-01	1.373907653108018267e-01	2.513023298261107819e-01	3.357950717522877326e-01	3.074835216204993560e-01	2.497363905979115839e-01	2.383665139006312106e-01	2.128603919902801178e-01	1.527238176840670647e-01	1.816047240162710075e-01	1.596875881721807333e-01	2.298895051064762385e-01	1.588785504671058335e-01
2.598223163736164132e-01	2.021934264755687605e-01	2.919529860489006867e-01	1.524433687378647373e-01	2.316347938972606602e-01	1.879221519463918910e-01	2.380263524995737678e-01	5.368087166005312827e-02	2.101355643572812015e-01	1.556189302193426716e-01	1.717142559621084585e-01	5.547113842476078527e-02	3.045977728051050826e-01	2.475403330427687343e-01	1.191997953605319488e-01	3.247388210636081296e-01	2.213808499670073815e-01	1.407967461983462010e-01	2.963594270429195654e-01	1.813458737880064564e-01	1.406436741245316036e-01	1.497937055251811478e-01	2.009876641131825570e-01	3.545949118780959419e-01	5.616061085861965285e-01	9.825459223923156682e-02	3.034169050186319438e-01	1.817367395761385063e-01	2.519228365630100663e-01	1.632447973933889851e-01	1.504063091417374431e-01	5.022135734096459109e-02	4.249808393397857542e-01	3.998174996381221313e-01	2.699696277169551517e-01	8.303077726220031707e-02	9.668315449469377931e-02	3.525929984718616517e-01	2.794471284642620623e-01	1.915783356524842496e-01
1.239063271451701503e-01	3.266996502195934626e-01	3.344932895531417816e-01	1.918707337177202044e-01	1.424053634967291093e-01	2.883633289312796388e-01	1.093237928232128481e-01	2.619077130112313356e-01	3.803904974796603611e-01	1.173870348547941533e-01	4.385887732827182250e-01	3.433809011261777511e-01	2.400592897229268663e-01	3.448777951320679963e-02	1.109260622559304563e-02	7.907674191712095457e-02	3.836308940296006553e-01	1.748779676290775908e-01	2.238266071119644207e-01	4.514568373444976523e-01	7.933832825190278992e-02	2.476565757288476111e-01	2.644544928355594404e-01	2.446749516896785936e-01	2.305861127081773321e-01	1.540145973313657157e-01	2.506591458539139117e-01	2.042588139321336593e-01	1.683013978539358302e-01	1.691071689856409044e-01	2.976492607976065075e-01	4.319962252797240332e-01	1.624332366202897171e-01	2.389362924846739067e-01	2.813005427198542741e-01	2.292675975500202412e-01	9.265948018498477989e-02	1.607243685960134394e-01	2.285257456930478714e-01	2.827986119252501318e-01
2.799648262315825309e-01	9.966725161194787963e-02	6.280282250032194480e-02	2.336009311212302597e-01	2.459813485469445893e-01	2.066592482690439436e-01	1.378225364609763637e-01	2.465364804244228880e-01	1.753225931481346700e-01	3.493149721665705365e-01	8.681701514862288915e-02	1.266448025912833841e-01	5.356473403985293480e-01	9.282097251068244237e-02	2.687123036541716470e-02	1.499456862383301559e-01	2.634235388502748632e-01	2.455593881823409652e-01	3.866976844665260260e-01	4.403519665946796779e-01	2.756889070137705233e-01	2.423335289123355885e-01	7.095171275739118322e-01	1.001725380724862724e-01	2.021025959118178394e-01	1.062597320889755587e-01	1.609289808980313707e-01	2.147924033004170175e-01	2.457210861116807532e-01	1.223830079462254056e-01	3.155518679865575438e-01	1.437554228672897338e-01	1.156977906105961518e-01	1.485944760009400289e-01	3.114381621898393293e-01	3.821094591902926552e-01	3.365409130680923067e-01	5.140934488093643062e-02	2.740126437795997738e-01	2.498737337461075236e-01
1.957160711102702288e-01	5.187847212224446641e-02	3.418012411424999897e-01	1.070917945662068493e-01	2.673935324426250371e-01	2.064639709955202740e-01	1.829993628890575486e-01	2.326733976339978582e-01	2.633244934341776311e-01	2.483748639785998968e-01	2.760242682208364218e-01	9.060155539652876844e-02	5.880954037937260320e-02	2.490874209119507687e-01	1.666157863718290277e-01	9.028880840264701113e-02	1.758947133683251007e-01	1.740300944595526977e-01	4.048940833646547666e-01	3.377935847328659702e-01	1.892774331846902580e-01	5.072952939325726662e-01	1.476036262116119935e-01	4.520917952072880386e-01	1.413694454046945659e-01	3.491266667650363420e-01	2.338678923408196997e-01	4.255253553034499814e-01	2.037541381685104014e-01	3.315044454511679728e-01	1.356844540777212005e-01	1.704788725452335285e-01	1.606792049556594049e-01	1.149137941796980616e-01	3.219582043871542232e-01	1.006595241150760461e-01	1.372592895540272473e-01	1.908561920236352405e-01	6.696032776476652792e-02	1.820526520307215457e-02
1.181892428684640922e-01	9.579628884205974859e-02	3.860362329728073694e-01	4.147385658031448041e-02	1.664144293790202622e-01	8.283267812291343624e-02	1.147148961174443843e-01	1.265337235093160206e-01	1.118874526979464629e-01	3.324374154174503659e-01	1.610713834779839149e-01	1.518684598522282436e-01	2.248873885162341046e-01	1.811953468953308444e-01	2.239902468656042311e-01	1.919140218481856786e-01	1.571964007015125286e-01	2.398532607213397227e-01	2.473558022622491803e-01	3.062850866203938871e-01	6.369827794208436644e-02	2.364334090023813562e-01	1.257785892217423152e-01	2.955528739386911741e-01	1.518663432800708146e-01	1.062501948060378260e-01	4.061103347676506270e-01	3.884646640691439279e-01	2.917880501575376151e-01	1.673326326788585339e-01	3.613281666565003047e-01	1.291933372083899356e-01	2.143427825471861670e-01	3.345185286090697485e-02	3.385705592617761495e-01	3.357354415799272962e-01	3.291190624008290544e-01	1.795823121670213074e-01	1.773467911549471143e-01	1.626564061832140584e-01
1.247169672705877030e-01	2.976866595678578920e-01	4.490055939080453418e-02	2.305060208890155893e-01	6.986113615098737961e-02	1.283122425101793918e-01	1.207255317369111125e-01	4.383938235897054114e-01	2.097725644337784245e-01	2.128900812047184454e-01	2.548894918525994591e-01	6.675008383716603266e-02	2.334042526451070576e-01	4.158052798477013812e-01	3.293560929591524689e-01	1.001292062087797557e-01	1.347731675489662606e-01	2.606126064098639450e-01	1.865448364098871159e-01	1.775940976759860235e-01	5.507876740704336083e-01	3.415258358888042522e-01	1.965870230429491994e-01	3.160016009265888270e-02	1.445913760921033187e-01	3.408635884108290881e-01	2.876372936589274842e-01	2.504247881895604322e-01	2.278883772833412424e-01	4.088396616768378844e-01	2.162815698590133673e-01	2.436767540245145525e-01	3.561543643195376752e-01	1.741917863526938615e-01	3.772390776023210740e-02	1.628377305029658773e-01	1.639225410717674580e-01	2.358331349607288019e-01	2.030819973640912990e-01	2.331683543770398381e-01
1.764226923538531056e-01	1.798423111607380109e-01	2.892009053938416896e-01	1.235554887403447211e-01	2.974203247747975176e-01	2.572259604699683178e-01	1.949362888983229847e-01	7.380826481882658829e-02	1.409518553958501452e-01	9.735320258892943279e-02	5.017738814481963877e-02	3.383410560937448186e-01	2.900849199839629633e-01	3.039634745764214774e-01	1.299160276917997736e-01	9.621504491601320930e-02	1.182415708149963246e-01	1.146482108602884104e-01	8.689330558720766151e-02	2.017056367452604582e-01	1.150675903110291304e-01	3.373209601090639276e-01	8.237958470707044956e-02	1.355745581924935883e-01	3.486897448754460171e-01	2.027450579747445136e-01	2.335755464648492374e-01	1.758213841383503007e-01	2.993978921855631747e-01	2.231503811205794996e-01	2.528912578586705040e-01	6.323376372766294218e-02	1.881635685170685857e-01	2.758738098117713422e-01	1.254057631523917693e-01	6.938481836985535556e-02	3.654329634654164272e-01	2.779962653996060906e-01	5.014991269866931889e-01	1.677932869545888106e-01
1.500112426911665298e-01	1.278906548693079237e-01	2.406729452102296385e-01	2.706227816467765557e-01	4.542733386545659280e-01	2.845387764740289760e-01	1.284049160717494753e-01	1.958675352560688698e-01	2.349156990270885592e-01	1.327123134412752925e-01	1.463821785839262424e-01	4.701815818787083434e-01	2.708606827145242923e-01	9.196727172946705942e-02	7.569609226950863023e-02	2.097000262218787769e-01	1.350636087565649512e-01	2.348987967265377674e-01	1.313175039143473222e-01	9.431499952960890887e-02	4.519854839617536424e-01	3.196176321342524274e-01	8.981243351517521900e-02	1.698306769778778480e-01	3.718812176309464479e-01	5.957600718622591690e-02	7.387164822359761074e-02	2.711552387058521751e-01	1.460369285706705766e-01	4.439848004649633584e-01	7.506764591866302294e-02	4.352662237786154575e-01	2.744619500983779825e-01	1.831951450945198401e-01	2.764336804822619190e-02	3.391045845312553597e-01	3.119250632953975977e-01	1.608946254535500997e-01	1.770355301433757245e-01	3.219313410734588876e-01
2.727746981892532618e-01	1.981960637888599275e-01	1.601780461548361068e-01	6.456833008408319197e-02	3.435794454760607852e-01	2.702941322837437710e-01	3.027413494833516294e-01	2.063551388249741936e-01	3.154252859575550350e-01	1.473001515307341136e-01	9.831101517510960897e-02	3.328205278431714542e-01	4.900273951546755269e-01	2.954616868150307663e-01	4.353286391158150970e-01	3.255287511673420342e-01	1.135779729426716345e-01	2.981936229947853567e-01	8.335139672508533326e-02	1.541067175052936999e-01	4.534513700039165540e-01	2.424715311037585475e-01	4.530540683921173706e-01	4.501101083650314860e-02	2.572420242392763901e-01	2.157673002730851330e-01	9.842229023931797771e-02	2.866352154279993569e-01	3.356137208606748690e-01	1.567397794705923941e-01	1.447457266731236591e-01	1.967707130867649978e-01	2.043977540596425557e-01	1.001755432888005448e-01	3.297195162106509869e-01	4.619437271653645261e-02	1.190709872019552196e-01	2.787035309977568542e-01	2.585582878611432656e-01	2.605552289481123940e-01
1.283670824596833682e-01	2.007567061031396427e-01	3.158059780894589830e-01	1.264395460478346667e-01	2.985235862177111898e-01	2.469953915070846884e-01	2.421644642438883777e-01	5.282477472014686093e-01	2.060759175759508677e-01	9.029566604303788935e-02	2.732710233593046434e-01	4.698221966139513872e-02	7.923218960585504123e-02	1.412417168886771768e-01	2.941395350946889309e-01	3.680953660389136295e-01	1.835296207716465011e-01	6.074272563206635223e-01	2.784225565218124143e-01	9.439583164687501138e-02	2.670234791948273290e-01	2.843157174298377443e-01	4.143037878376560901e-01	1.683318694616248168e-01	8.622812062679523215e-02	3.134162904591800691e-01	3.066767649348611791e-02	2.531751540281900748e-01	7.605907033290494612e-02	2.527121835582872844e-01	1.427662217313093174e-01	4.004292232439349286e-01	1.199783170586761483e-01	1.685178462263360599e-01	2.083889817425362834e-01	1.882964581627332434e-01	2.531742994825052495e-01	1.523413266750926753e-01	1.051851745417510253e-01	3.469230332718364340e-01
3.587873282705121292e-01	2.588477097563383067e-01	3.782382246667798098e-01	2.351933187775674672e-01	2.353322188681783722e-01	1.619483251054040229e-01	2.696301932937301138e-01	3.255983549544674838e-01	1.904612284273139167e-01	3.391090868810027747e-01	8.441544610881497601e-02	4.407832231227993836e-01	1.958965016789994962e-01	9.090560179631494708e-02	9.879118757186365618e-02	1.892293478600424184e-01	4.707895948958871341e-02	2.322380095398039468e-01	7.754302308576713210e-02	8.938186659471335227e-02	3.160918702466029157e-02	3.312753673317691550e-01	4.722784311743478680e-01	3.851728473114130469e-01	2.068094116654090320e-01	3.088803858307009320e-01	3.337178445820081496e-01	1.670044190589737021e-01	4.805106043567105578e-01	2.855071905876120919e-01	3.219738793677165423e-01	3.509721089004183003e-01	4.025093246784516299e-01	1.930827088152410886e-01	2.378023585679166219e-01	1.562428554002988634e-01	7.674762151038759528e-02	3.014795379573085854e-01	3.992857325973017679e-01	1.514758376580049304e-01
7.746239193879959906e-02	5.077405476041840782e-02	2.331775575569762782e-01	1.552119074937735599e-01	1.070509075388579034e-01	2.242318939887180673e-01	9.014067271531361891e-02	1.828703043165400832e-01	2.314317875197661745e-01	2.896240919884435772e-01	1.164594966390576219e-01	4.735795884392016847e-02	2.215925278161584300e-01	2.278332324524658670e-01	1.635888683833134627e-01	7.808730704051784766e-02	6.954494758572142554e-02	3.544494626412021399e-01	7.821826552488456152e-02	2.734152240313210136e-01	1.702543677894930163e-01	1.396014858741322917e-01	3.257089943071053706e-01	3.194856173090642182e-01	2.622916819433230295e-01	1.846914912011300702e-01	1.064050058123052200e-01	1.758249616783973124e-01	1.444608601399129111e-01	2.048267251546877221e-01	1.903105344506594299e-01	5.304186693895601712e-02	1.306503301310529552e-01	1.850457911477594863e-01	4.329593070777707983e-03	2.991782871886972117e-01	1.867331306064683449e-01	3.793182127489826416e-01	1.885359345291076072e-01	2.865552409877549778e-01
