a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.05,4.5,3.0,7.0,3.0,12.0,1.1972443004389597,-3.9684073033170913e-23,0.4624772818999098,16.378276308865736,0.0,-20.008157748446706,0.0,True
0.05,4.5,3.0,7.0,5.0,8.0,1.778399088415307e-27,0.3476502122487058,1.1057530863169989,-11.106152047235756,0.0,7.835401229014966,0.0,True
0.05,4.5,3.0,7.0,5.0,8.0,1.0310229013590382,-1.6766382122983588e-17,0.13630581870946767,9.011839934951142,0.0,-19.208543171793426,0.0,True
0.05,4.5,3.0,7.0,5.0,8.0,-1.0579449157400588e-30,5.554446942029856e-22,1.0,-8.0,0.0,-6.119999999999999,0.0,False
0.05,4.5,3.0,7.0,5.0,8.0,4.301724109811706,4.413772636710048,3.011040644989132,3755.5434225922827,0.0,136.34606177500223,0.0,True
0.05,4.5,3.0,7.0,5.0,10.0,-3.6113926023273085e-24,-1.2183580519353372,2.039077439900969,-49.53167836346846,0.0,43.340404606947764,0.0,True
0.05,4.5,3.0,7.0,5.0,10.0,-4.73529042538951e-26,0.3633133993182767,1.0923976382869411,-10.993343823400341,0.0,7.592850730798262,0.0,True
0.05,4.5,3.0,7.0,5.0,10.0,1.0840341713241444,-1.2231567907756598e-22,0.236165445011024,12.442337377469139,0.0,-19.604092172979996,0.0,True
0.05,4.5,3.0,7.0,5.0,10.0,-4.345082843812265e-26,5.177153302917398e-17,1.0,-8.0,0.0,-6.1199999999999966,0.0,False
0.05,4.5,3.0,7.0,5.0,10.0,4.365491674145438,4.541123938154292,3.047878223103024,3355.455699864041,0.0,137.91839102636982,0.0,True
0.05,4.5,3.0,7.0,5.0,12.0,-4.9041349397702586e-23,-1.3809945916235795,2.1125018695545865,-56.60363403151859,0.0,47.685894778775676,0.0,True
0.05,4.5,3.0,7.0,5.0,12.0,-2.1038011303310634e-27,0.37522575580210227,1.082130047893401,-10.91114979570735,0.0,7.411472910614037,0.0,True
0.05,4.5,3.0,7.0,5.0,12.0,1.130690901067454,9.120459153270186e-22,0.3074997967151041,14.906619902434377,0.0,-19.937109320618067,0.0,True
0.05,4.5,3.0,7.0,5.0,12.0,3.822484680816304e-26,2.8471723567763795e-17,1.0,-8.0,0.0,-6.12,0.0,False
0.05,4.5,3.0,7.0,5.0,12.0,4.428335910009727,4.6672380843466375,3.0846455245499,3107.6216668317356,0.0,139.62784656143094,0.0,True
0.05,4.5,3.0,9.0,1.0,8.0,7.18759270855832e-20,0.2299695223744138,1.0594967288737556,-5.069763628160185,0.0,5.286517359887889,0.0,True
0.05,4.5,3.0,9.0,1.0,8.0,1.1918671422853304,1.1251256408218584e-19,0.5560789734814375,14.161153231375879,0.0,-18.647187193693966,0.0,True
0.05,4.5,3.0,9.0,1.0,8.0,7.664204509914978e-29,2.6556990287654117e-18,1.0,-4.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,3.0,9.0,1.0,8.0,2.3770642328418767,1.4868639319031907,1.7213491562888992,322.1171796119298,0.0,35.36891539243902,0.0,True
0.05,4.5,3.0,9.0,1.0,10.0,-2.731126825780445e-22,0.24065193207714466,1.0521220171712165,-5.062573298506308,0.0,5.131547335279807,0.0,True
0.05,4.5,3.0,9.0,1.0,10.0,1.2272181027948765,1.1491757737603124e-25,0.623483932043136,15.330188309286344,0.0,-18.43188606854689,0.0,True
0.05,4.5,3.0,9.0,1.0,10.0,-6.0751226016959866e-27,3.623179482092845e-17,1.0,-4.0,0.0,-4.119999999999997,0.0,False
0.05,4.5,3.0,9.0,1.0,10.0,2.4229268437463856,1.5628825486152287,1.7306980521527238,307.2617194072834,0.0,35.159250141557195,0.0,True
0.05,4.5,3.0,9.0,1.0,12.0,-1.232347166260752e-25,0.24883355495125054,1.0464386035522577,-5.058757797261257,0.0,5.014121549237503,0.0,True
0.05,4.5,3.0,9.0,1.0,12.0,1.2533726328019306,9.06168515435709e-25,0.6727202173631577,16.1729848675116,0.0,-18.23704387880033,0.0,True
0.05,4.5,3.0,9.0,1.0,12.0,-1.1567444627376005e-25,7.453793072988113e-17,1.0,-4.0,0.0,-4.119999999999997,0.0,False
0.05,4.5,3.0,9.0,1.0,12.0,2.467841728627213,1.636888204077173,1.7407516616615464,301.29800977177587,0.0,35.03269509649694,0.0,True
0.05,4.5,3.0,9.0,3.0,8.0,-8.069696017308127e-25,0.22996952237441362,1.0594967288737553,-7.314830265148558,0.0,5.286517359887878,0.0,True
0.05,4.5,3.0,9.0,3.0,8.0,1.1057671023005222,4.2662910257339893e-19,0.3122195024518223,12.466025092965063,0.0,-19.395588015099676,0.0,True
0.05,4.5,3.0,9.0,3.0,8.0,-6.987297113025038e-33,4.6486830479463614e-21,1.0,-6.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,3.0,9.0,3.0,8.0,2.9663918204779813,2.2917126192755686,1.9587323271784944,904.5899575525202,0.0,58.89496042813744,0.0,True
0.05,4.5,3.0,9.0,3.0,10.0,-1.4266457026284668e-27,0.24065193207714455,1.0521220171712162,-7.276494776539166,0.0,5.131547335279802,0.0,True
0.05,4.5,3.0,9.0,3.0,10.0,1.1566887968972526,-8.809991925211333e-21,0.39793196220957383,14.70679900131644,0.0,-19.521735872343886,0.0,True
0.05,4.5,3.0,9.0,3.0,10.0,1.6868698674658512e-23,-0.8425586738439838,1.6389146069827594,-23.896806636700983,0.0,26.642183551119892,0.0,True
0.05,4.5,3.0,9.0,3.0,10.0,-1.182614273085444e-30,4.464025901601891e-20,1.0,-6.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,3.0,9.0,3.0,10.0,3.0108232509388895,2.3694981892377647,1.9737940101435405,823.0804614884244,0.0,58.692355329951454,0.0,True
0.05,4.5,3.0,9.0,3.0,12.0,-2.0867731214924184e-22,0.24883355495125045,1.0464386035522577,-7.248825299270055,0.0,5.014121549237499,0.0,True
0.05,4.5,3.0,9.0,3.0,12.0,1.1972443004389597,-1.4560063434417154e-20,0.4624772818999098,16.378276308865736,0.0,-19.580387275899646,0.0,True
0.05,4.5,3.0,9.0,3.0,12.0,2.4863862324780453e-24,1.1139713889503614e-19,1.0,-6.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,3.0,9.0,3.0,12.0,3.054684370234018,2.4463127299344767,1.9891732538226043,774.9132448108209,0.0,58.59772460385528,0.0,True
0.05,4.5,3.0,9.0,5.0,8.0,6.662102959979282e-20,0.22996952237441415,1.0594967288737558,-9.559896902136943,0.0,5.286517359887911,0.0,True
0.05,4.5,3.0,9.0,5.0,8.0,1.031022901359038,-7.151775249321662e-25,0.13630581870946812,9.011839934951144,0.0,-19.171384619365305,0.0,True
0.05,4.5,3.0,9.0,5.0,8.0,-1.2487567981291509e-27,2.479930479486072e-17,1.0,-8.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,3.0,9.0,5.0,8.0,1.0785049013930601e-20,-0.7202329114875204,1.5835773776385142,-25.747078984563892,0.0,23.819581801162265,0.0,True
0.05,4.5,3.0,9.0,5.0,10.0,-4.079635192117534e-24,0.24065193207714447,1.0521220171712162,-9.490416254572022,0.0,5.131547335279795,0.0,True
0.05,4.5,3.0,9.0,5.0,10.0,1.0840341713241444,-1.2878877404436728e-20,0.236165445011024,12.442337377469139,0.0,-19.492543938145488,0.0,True
0.05,4.5,3.0,9.0,5.0,10.0,-3.9854815608420774e-20,-0.8425586738439834,1.638914606982759,-29.26888881466387,0.0,26.64218355111985,0.0,True
0.05,4.5,3.0,9.0,5.0,12.0,-5.1997920642038544e-27,0.2488335549512505,1.0464386035522577,-9.438892801278854,0.0,5.014121549237501,0.0,True
0.05,4.5,3.0,9.0,5.0,12.0,1.130690901067454,-2.5544530523671102e-18,0.3074997967151041,14.906619902434377,0.0,-19.747997070658403,0.0,True
0.05,4.5,3.0,9.0,5.0,12.0,-1.1093375287580092e-32,4.626890393097284e-21,1.0,-8.0,0.0,-4.119999999999999,0.0,False
0.05,4.5,5.0,5.0,1.0,8.0,2.440557684826949e-28,1.1867082163753627e-18,1.0,-6.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,1.0,8.0,-6.799413023153363e-24,0.49386061342077126,1.1524364409302128,-10.641783930455587,0.0,9.99291743715418,0.0,True
0.05,4.5,5.0,5.0,1.0,8.0,1.1630455053790063,-3.2641599558671946e-18,0.40820475418274016,14.973988611736,0.0,-20.199992251669546,0.0,True
0.05,4.5,5.0,5.0,1.0,10.0,1.2579389580285087e-28,5.873986145724527e-19,1.0,-6.0,0.0,-8.12,0.0,False
0.05,4.5,5.0,5.0,1.0,10.0,-1.6122640573293887e-25,0.5123140996718911,1.1312328683613102,-10.554751289245665,0.0,9.690659669688154,0.0,True
