rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
4.5,5.0,5.0,3.0,12.0,1.0662606931433933,1.0319893113800204e-22,0.4789153948679614,37.194550309336094,0.0,7.615865362613292,0.0,True
4.5,5.0,5.0,3.0,12.0,1.162096445756765,0.4853564341259894,0.4791899599928914,43.297460946252684,0.0,-8.401658469290325,0.0,True
4.5,5.0,5.0,5.0,8.0,5.402693173944734e-20,4.373485490561707e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,5.0,8.0,1.001289870340672,2.179725068960266e-21,0.06007993333108752,30.273293061560686,0.0,7.272946775931325,0.0,True
4.5,5.0,5.0,5.0,8.0,1.0887049745715336,0.4718002495269821,0.02792355810532332,32.72312354744845,0.0,-7.990612022949652,0.0,True
4.5,5.0,5.0,5.0,10.0,4.6757890659562244e-20,3.7981203861167717e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,5.0,10.0,1.0178222859042751,1.362646521210974e-17,0.22302834573744712,35.25705461385109,0.0,7.3083293117639965,0.0,True
4.5,5.0,5.0,5.0,10.0,1.1032072124788084,0.4723872717294733,0.1987752519970607,39.39850599875314,0.0,-8.040942208415615,0.0,True
4.5,5.0,5.0,5.0,12.0,4.2406024794467575e-20,3.452590403705893e-20,1.0,-42.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,5.0,12.0,1.0382640539026358,4.032154222212133e-21,0.3262548464835403,37.49596200840316,0.0,7.34595648735593,0.0,True
4.5,5.0,5.0,5.0,12.0,1.1231784440688815,0.47289067017088054,0.30472119170965595,42.26880110413511,0.0,-8.102290548280415,0.0,True
4.5,5.0,7.0,1.0,8.0,8.786791811240886e-20,5.599944210748552e-22,1.0,-38.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,1.0,8.0,1.0566128586577601,1.587177119446131e-17,0.5115615542770958,35.03302497512698,0.0,8.420746778177381,0.0,True
4.5,5.0,7.0,1.0,8.0,1.211880212219293,0.5546858952973714,0.6266809158003188,47.41992496136287,0.0,-8.69991056311937,0.0,True
4.5,5.0,7.0,1.0,10.0,1.0091148039133893e-19,8.005561909703585e-22,1.0,-38.49,0.0,20.12,0.0,True
4.5,5.0,7.0,1.0,10.0,1.0766524225441474,8.105522825572032e-24,0.5942868463604366,35.17938893365806,0.0,8.81103242232367,0.0,True
4.5,5.0,7.0,1.0,10.0,1.238727913732416,0.5702583075545121,0.6905797806435032,47.0712299111935,0.0,-9.239741732412588,0.0,True
4.5,5.0,7.0,1.0,12.0,1.105758628495607e-19,1.0070752301700136e-21,1.0,-38.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,1.0,12.0,1.0924722753419518,7.952849024948141e-22,0.651897095552677,35.11534295008528,0.0,9.112839078843805,0.0,True
4.5,5.0,7.0,1.0,12.0,1.2589590084869187,0.5814689309017321,0.7349433812959787,46.5539932609376,0.0,-9.66603817681355,0.0,True
4.5,5.0,7.0,3.0,8.0,4.420557156515446e-20,1.5029354237334688e-21,1.0,-40.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,3.0,8.0,1.022651144849804,1.0461324126389731e-20,0.28100193720695243,34.880802723203274,0.0,7.5547147412321225,0.0,True
4.5,5.0,7.0,3.0,8.0,1.129159840221343,0.4912196746629945,0.33457083565054224,43.33061670176534,0.0,-8.120181483448746,0.0,True
4.5,5.0,7.0,3.0,10.0,4.776255886685115e-20,1.723343413087709e-21,1.0,-40.49,0.0,20.12,0.0,True
4.5,5.0,7.0,3.0,10.0,1.045734135985826,2.6658973178580627e-17,0.39854206425868777,36.51026793442508,0.0,7.8345251223638,0.0,True
4.5,5.0,7.0,3.0,10.0,1.1588161006985498,0.5042675495140212,0.43942991766400774,45.20062484995386,0.0,-8.46198745594659,0.0,True
4.5,5.0,7.0,3.0,12.0,5.027880270835268e-20,1.885252052552754e-21,1.0,-40.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,3.0,12.0,1.0662606931433933,1.1745230090783212e-19,0.4789153948679614,37.194550309336094,0.0,8.074585273496362,0.0,True
4.5,5.0,7.0,3.0,12.0,1.1840740568833568,0.5146780610406854,0.5119234998835864,45.93845378478939,0.0,-8.768779983034413,0.0,True
4.5,5.0,7.0,5.0,8.0,2.990533735492629e-20,3.60195747249118e-21,1.0,-42.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,5.0,8.0,1.001289870340672,1.1645196651302988e-18,0.06007993333108752,30.273293061560686,0.0,7.280165972709461,0.0,True
4.5,5.0,7.0,5.0,8.0,1.0910441228575196,0.47259759175156596,0.0794512251176438,35.390677904557705,0.0,-7.965436603940228,0.0,True
4.5,5.0,7.0,5.0,10.0,2.9018246328583904e-20,3.45377087283495e-21,1.0,-42.49,0.0,20.12,0.0,True
4.5,5.0,7.0,5.0,10.0,1.0178222859042751,1.605695922546428e-22,0.22302834573744712,35.25705461385109,0.0,7.4078125977687606,0.0,True
4.5,5.0,7.0,5.0,10.0,1.1112757405926283,0.4786143735823947,0.23414987429749679,41.52934892447246,0.0,-8.091008747576218,0.0,True
4.5,5.0,7.0,5.0,12.0,2.8439433965092025e-20,3.35817567335476e-21,1.0,-42.49,0.0,20.119999999999997,0.0,True
4.5,5.0,7.0,5.0,12.0,1.0382640539026358,2.8922137990357215e-18,0.3262548464835403,37.49596200840316,0.0,7.558840937063927,0.0,True
4.5,5.0,7.0,5.0,12.0,1.1345904338314947,0.4850702657175962,0.3326946870599027,44.28091449503204,0.0,-8.276700206208089,0.0,True
4.5,5.0,9.0,1.0,8.0,6.122360501705042e-20,1.0894813600461739e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,1.0,8.0,1.0566128586577601,2.241047360162593e-24,0.5115615542770958,35.03302497512698,0.0,8.944137225806177,0.0,True
4.5,5.0,9.0,1.0,8.0,1.2822145138529777,0.6306707893053894,0.7281814489968061,56.97410992547981,0.0,-8.315572435652157,0.0,True
4.5,5.0,9.0,1.0,10.0,7.588679016653359e-20,2.763383458635459e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,1.0,10.0,1.0766524225441474,1.8678588363179094e-23,0.5942868463604366,35.17938893365806,0.0,9.517386133837737,0.0,True
4.5,5.0,9.0,1.0,10.0,1.3107865983163083,0.6497465607071745,0.7785970066217482,55.5689869125306,0.0,-9.184069038594714,0.0,True
4.5,5.0,9.0,1.0,12.0,8.745370742067293e-20,4.837454894034642e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,1.0,12.0,1.0924722753419518,4.722576235850927e-23,0.651897095552677,35.11534295008528,0.0,9.962778725223838,0.0,True
4.5,5.0,9.0,1.0,12.0,1.3312171209800912,0.6628154422123448,0.8126193510624572,54.18551772320249,0.0,-9.86957221416901,0.0,True
4.5,5.0,9.0,3.0,8.0,2.690134977718649e-20,5.533983574604061e-23,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,5.0,9.0,3.0,8.0,1.022651144849804,4.937386740902535e-18,0.28100193720695243,34.880802723203274,0.0,7.712638918660243,0.0,True
4.5,5.0,9.0,3.0,8.0,1.149864918785396,0.5135864118927166,0.3877372124167646,47.25758592932346,0.0,-7.941385920595355,0.0,True
